Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Title Mood, Comments Mood,Comment
Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
11,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1"," </p","2","http://www.dslreports.com//forum/r30082591-Quantum-Quantum-responsiness-vs-old-multi-room-dvr","2015-Jul-24 12:33 pm","NEUTRAL","POSTIVE"," - posted on the home page"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
12,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","gpinkham","10","http://www.dslreports.com//forum/r30120836-New-APR-2-0-DLNA-Feature","2015-May-29 8:39 am","POSTIVE","POSTIVE","I had tried out the multi-room dvr a few years back and it was terrible..  by this I mean clicking fast forward/rewind was sluggish..   things seemed to lag..   it would disconnect during play back a lot which meant I had to fast forward when I tried to watch it again.. and that would take forever..  over a bad experience so I switched to using 2 HD DVRs (plus 2 HD boxes).     Given the current equipment I could switch for roughly the same monthly cost..   But I'm really afraid things will be like the multi-room dvr..   what I really don't know is.. was it the MR-DVR or my wiring or some other issue..     Looking forward to hear what people think..thanks!!Gary"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
13,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","webcobbler","31","http://www.dslreports.com//forum/r30188881-Outage-in-VHO-5","2015-Jun-17 9:20 pm","POSTIVE","POSTIVE","I thought it would be better if we now discussed the DLNA feature that is in the recent APR-2.0 update here.Thank You "Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
14,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","RobertMets12","3","http://www.dslreports.com//forum/r30184862-Playboy-HD","2015-Jul-23 10:12 am","POSTIVE","POSTIVE","Lost all three services in VHO 5 I called they said that there changing wires at the central office. It will be out for four hours. At the beginning they said 24 hours see what I mean terrible company this is the third outage since I joined in February."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
15,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","rpjoe","25","http://www.dslreports.com//forum/r30037899-TV-One-HD","2015-Jul-21 11:10 am","NEGATIVE","POSTIVE","I was going through a random favorite channel add/update on my stb and noticed Playboy HD ch. 950. Im in VHO 7. I did a search here to see if it was already posted and all I found was my comment years ago about how I would pay for this station if it were in HD. Yeah, not gonna subscribe but just wanted to post that it's a new add."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
16,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","charliewatts","30","http://www.dslreports.com//forum/r30188584-Digital-Adapter-HD-local-channels","2015-May-5 4:47 pm","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
17,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","ver_fi23","3","http://www.dslreports.com//forum/r30187790-NEWS-Strike-Looms-as-Verizon-Union-Negotiations-Struggle","2015-Jul-23 2:24 am","POSTIVE","POSTIVE","Hi, just subscribed to FIOS. I am getting just the digital adapter, which is being offered for free (at least for now, at least for new subscribers). My understanding is that this will allow me to all the channels I am subscribed to, minus HD versions, minus interactive features.I also understand that you can also just plug a TV direct to coax outlet without any box, and if TV has QAM decoder, can at least get local channels, including HD, much like over the air digital signal (except, hopefully better, since I don't get very good reception with my antenna now).My question is, do the local channels coming in from the digital adapter include HD versions, or all those SD too?  If only SD, then I imagine what I will want to do is to split the signal, and connect one directly to the TV coax for purposes of getting HD local channels, and then connect the other through the digital adapter box to get all the other channels, via RCA cables or S-video or whatever alternate connectors the box allows.Does that sound right?thanks."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
18,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1"," </p","2","http://www.dslreports.com//forum/r30187683-NEWS-Fox-is-Locking-Down-TiVO-Content-on-Verizon-FiOS","2015-Jul-22 5:46 pm","NEUTRAL","POSTIVE"," - posted on the home page"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
19,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1"," </p","2","http://www.dslreports.com//forum/r30186894-QIP-7100-2-does-a-screen-saver-I-don-t-want","2015-Jul-22 4:58 pm","NEUTRAL","POSTIVE"," - posted on the home page"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
20,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","tkurkowski6","4","http://www.dslreports.com//forum/r30185218-Guide-Potential-new-guide","2015-Jul-22 10:52 am","NEUTRAL","POSTIVE","In the middle of watching a program it blacks out the screen and displays a 'Click Menu' dialog.  FIOS tech support reloaded the OS and it still does it.  Settings doesn't have an option to stop this, as far as I can tell.  Has anyone here dealt with this issue?Advice would be appreciated! "Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
21,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","nascar","6","http://www.dslreports.com//forum/r30184997-Cloning-drive-of-Arris-VMS1100","2015-Jul-21 1:37 pm","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
22,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","upinsmoke","3","http://www.dslreports.com//forum/r30182168-AccuWeather","2015-Jul-21 12:14 pm","POSTIVE","POSTIVE","Happy Tuesday all,I was wondering if it was possible to clone the existing 1TB drive installed on the Arris VMS1100 to a 2TB.  Not having the ability to add an esata drive to this cable box is a disappointment.  "Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
23,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","icemannyr1","14","http://www.dslreports.com//forum/r30184631-NEWS-Verizon-Added-Just-26-000-FiOS-TV-Users-Last-Quarter","2015-Jul-19 9:57 pm","NEGATIVE","POSTIVE","Meteorologist Bernie Rayno was just on Periscope and I asked him about AccuWeather providing live reports on FiOS.He said they do currently have the ability to do that and they are going to be ramping that up in the future."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
24,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1"," </p","2","http://www.dslreports.com//forum/r30183947-Channels-NECN-New-England-Cable-News-615-Gone","2015-Jul-21 8:52 am","NEUTRAL","POSTIVE"," - posted on the home page"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
25,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","figsys3","3","http://www.dslreports.com//forum/r30183745-NEWS-New-Verizon-Symmetrical-100-Mbps-FiOS-Tier-Shows-Up-in-New-York","2015-Jul-20 8:18 pm","POSTIVE","POSTIVE","Anyone else missing NECN HD 615? Missing on both my CableCard (HD Prime) and FIOS DVR. Had my CC re-validated to fix Fox issue (thank you Verizon Direct!) but not sure how this can be related."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
26,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1"," </p","2","http://www.dslreports.com//forum/r30183144-topic-move-New-Speed-Tier-NY-Market-100-100","2015-Jul-20 6:16 pm","NEUTRAL","POSTIVE"," - posted on the home page"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
27,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1"," </p","2","http://www.dslreports.com//forum/r30178809-Channels-Free-Preview-MLB-EXTRA-INNINGS","2015-Jul-20 1:11 pm","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
28,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","FIOS4cable","15","http://www.dslreports.com//forum/r30175953-Quantum-Verizon-FiOS-Network-Extender","2015-Jul-17 6:27 pm","POSTIVE","POSTIVE","Grab the best seats at every game with a Free Preview ofM. Watch your favorite teams from around the league between 7/17 and 7/23."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
29,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","Irvinraw","17","http://www.dslreports.com//forum/r30176674-LOCAL-CBS-affiliate-and-NESN","2015-Jul-16 1:09 pm","POSTIVE","POSTIVE","I've been having connection issues in my upstairs bedroom for awhile.  My router is downstairs next to my verizon fios server.  My TV works fine there.  However, in my bedroom, the signal is not that strong (both internet and TV).  My client upstairs cannot find a MOCA connection.Previously, I had 2 DVRs one downstairs and one in the bedroom.  TV worked fine in both areas although the bedroom signal was a little weak and I had issues getting on demand to work every once in a while.  I recently upgraded to quantum fios and they gave me a new rev i router (upgraded from rev e) and and a client and server DVR setup.  I installed the router first.  Once I installed the router, my DVR upstairs stopped working.  Then I installed the client and server.  The server installed fine since it resides downstairs right next to router.  But as I mentioned, the client never worked.So I'm considering purchasing this network extender for $75 from verizon.  I don't want to have verizon repair guy come in and staple this invasive coax cable from downstairs to upstairs, so this wireless device would be acceptable.Anyway, does anyone have this device and is it helpful?  I'd like it to help for TV and Internet purposes.  Also, would it be possible to get another device from a third party that can do this perhaps at a cheaper price?  Or can I purchase one of these from lets say eBay and install it without an issue?  I ask because I assume Verizon has some type of control, like activation, that would render buying the device from a third party useless.Any help would be appreciated."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
30,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","miataman","5","http://www.dslreports.com//forum/r30166140-Channels-Weather-Channel-back-in-my-guide","2015-Jul-16 6:28 pm","NEUTRAL","POSTIVE","CBS channel 4 (Boston) available on FIOS Mobile app in VHO6, at least here.I'm also seeing NESN, I hope it's not the NESN National product. I'd love to watch the Sox on my IPad."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
31,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","Mtaz","31","http://www.dslreports.com//forum/r30175398-NEWS-CWA-Verizon-is-Hell-Bent-on-Destroying-This-Union","2015-Jul-11 9:30 pm","POSTIVE","POSTIVE","Just went to browse my guide and I am seeing 'Why Planes Crash'  on 619 and 119 and to boot I see the Weather Channel Logo for both? I'm on an Hd Homerun Prime with Windows Media Center Guide. Unfortunately I do not have an STB to verify if that matches the WMC guide data, but very strange indeed what I'm seeing. "Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
32,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1"," </p","2","http://www.dslreports.com//forum/r30064628-Cable-card-Vent","2015-Jul-16 8:33 am","NEUTRAL","POSTIVE"," - posted on the home page"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
33,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","fcfc2","24","http://www.dslreports.com//forum/r30173057-NEWS-Cox-Now-Tops-Netflix-ISP-Streaming-Rankings","2015-May-19 1:14 pm","POSTIVE","POSTIVE","Hi, I picked up a 3rd cablecard yesterday morning and installed it in another Tivo box.  It said it activated ok.  Immediately realized I was missing most of the channels, so I tried calling, got the phone tree and agreed to an automated re-hit for my cards.  This is where everything went south, instead of fixing the new cablecard, I lost most of the channels on all three cards.  After several hours going back and forth between billing and tech support, it was determined that the guy who did the last cable card also put in a future order for an upgrade to the Extreme package, which was wrong because I never asked or approved of it, plus apparently he incorrectly entered the information resulting in most of the channels being dropped out.  Then they tried to remove this pending upgrade and eventually did so with great difficulty for whatever reason, however several attempts to re-pair the cable cards have failed and after going back and forth for most of today, the only remedy suggested was to send  a tech out tomorrow.  The problem is that I am virtually certain that this is still some kind of rare account issue that was not cleared even though they eventually got that upgrade removed and I am pretty sure the tech won't be able to do anything either.  I tried the Direct forum too, but once a tech visit is scheduled....they are not interested."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
34,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1"," </p","2","http://www.dslreports.com//forum/r30150506-STB-DVS-Audio-on-1-Channel-Only","2015-Jul-15 8:30 am","NEUTRAL","POSTIVE"," - posted on the home page"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
35,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","Moore65","5","http://www.dslreports.com//forum/r30168977-NEWS-New-York-City-is-Punishing-Verizon-For-Failed-FiOS-Promises","2015-Jul-3 3:09 pm","NEGATIVE","POSTIVE","Since June 25th, DVS (Descriptive Video Service, I think) has automatically played only on Fox HD (channel 511). It has ruined live and recorded shows. FiOS tech support claimed it is impossible. Settings have been checked by FiOS techs and I have checked my Samsung smart tv settings. This happens on all three of my STB's. My STB's are: 1 HD MRDVR, 1 HD STB, 1 SD STB. Reboots/resets of the STB have not helped. Any ideas on something to try?"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
36,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1"," </p","2","http://www.dslreports.com//forum/r30163830-Channels-Random-Green-Pixels-on-Channel-870-SHO2PHD","2015-Jul-13 2:30 pm","NEUTRAL","POSTIVE"," - posted on the home page"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
37,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","wizziwig","6","http://www.dslreports.com//forum/r30159409-Cost-without-deals","2015-Jul-10 2:02 pm","POSTIVE","POSTIVE"," "Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
38,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","joetaxpayer","18","http://www.dslreports.com//forum/r30161358-NEWS-Some-Verizon-DSL-Users-Not-Happy-About-Being-Forced-to-Fiber","2015-Jul-8 3:07 pm","NEUTRAL","POSTIVE","The current Fios triple play Deal is $79.99 for 2 sets of channels over basic.How do I find out what this will cost after the deal time. I currently have Comcast, and every year the 'deal' runs out, with a ridiculous jump. The current bill is $160, and from what I figure, I'd need to add 3 cable cards cost to the FIOS $80, so would still be under $100.But I'd like to know the 'regular' price for this package. I tried to ask this on chat and after going back and forth for 10 minutes, was told to call. "Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
39,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1"," </p","2","http://www.dslreports.com//forum/r30160443-Conan-not-marked-as-new","2015-Jul-9 12:30 pm","NEUTRAL","POSTIVE"," - posted on the home page"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
40,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","BSAIII","2","http://www.dslreports.com//forum/r30109924-Current-Customer-Discounts","2015-Jul-9 12:06 am","NEUTRAL","POSTIVE","Conan's shows from Comic Con starting tonight are not marked New in my guide so are not scheduled to be recorded.Just a warning"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
41,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","Lex Luthor","26","http://www.dslreports.com//forum/r30157796-Quantum-Can-t-use-actiontec-ethernet-to-coax-with-quantum-at-the-same-time","2015-Jun-12 12:07 pm","POSTIVE","POSTIVE","I just had a term/promo expire and I got about an $8/mo package increase, plus am losing a $20/mo courtesy discount that I've had for the past year.  I still have the DVR free for life promo.First person I called just offered me the $5/mo 24 month term discount.  Called again today and said I was going to disconnect and was told they have discretion for $10/mo 24 month term discount.  Still not really enough with my service going up almost $30.  They tell me that I'm already getting a good discount for the free dvr, so they can't add any other discounts.  The free dvr for life promo isn't much of a promo then if it's preventing me from them giving me discounts I could otherwise get.If I place an order with Cablevision and they see a port order in the system for my phone number, will they then likely offer me something better when I call in to cancel?Also, what's the deal with the updated TV Extreme package?  For the same price I'm paying now for the previous version of TV Extreme, I can get HBO and Showtime, but lose a couple of channels that no one ever watches?  I'm already paying the regional sports network fee apparently."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
42,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","pjwinstalls","8","http://www.dslreports.com//forum/r30145732-Fios-with-TIVO-Questions","2015-Jul-7 7:59 pm","NEUTRAL","POSTIVE","I have a large apt in nyc.  The ONT is mounted in the service hallway.  There is a two splitter here.  1 feed goes to the left side of the apt where it goes into a 4 way split that feeds a quantum dvr, a quantum client, and the router.   The other feed from that splitter at the ont goes to the right side of the apt where i have a two split feeding two quantum clients.  This setup works fine.  The problem is when i introduce a actiontec ethernet to coax adapter.  My wifi sucks on this side of the apt so i need to hookup an access point to the actiontec.  When i take the feed from the splitter and route it into the actiontec which then has a coax out back to the splitter.... the actiontec works and has ethernet but the clients stop functioning.  I tried putting the actiontec after the splitter but before one of those clients and same problem....the actiontec and the other client works fine, but the client thats getting its feed from the actiontec pass thru stops functioning.....any ideas???Thanks!Philip"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
43,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1"," </p","31","http://www.dslreports.com//forum/r30156813-3D-Movies-on-FIOS","2015-Jul-1 9:04 am","NEUTRAL","POSTIVE","I'm seriously considering get TIVO boxes to use with my FIOS TV.  Before I do that, I have a few questions that hopefully can be answered.  I currently have FIOS Quantum DVR service plus two mini boxes.  I currently pay $27.99 for FIOS equipment and $22.00 for the Enhanced Service.  If I buy a TIVO DVR plus 2 minis, would I not have to pay the FIOS equipment fee and the Enhanced Service fee? If true, this will save me $50 a month.  From what I can tell, I would have to rent a Cablecard from Verizon that would have to be inserted into the TIVO DVR.  I was quoted a price of $4.99 a month.  From what I can tell, Cablecards are not required for the TIVO minis.  As for the TIVO costs, I would pay $14.99 per month or $149 for the year.  Am I right to assume this covers all the TIVO equipment (DVR and minis)?  A couple more questions........ 1) will I still have the ability to use On Demand? and 2) how difficult is the installation?  Thanks for your help in advance!"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
44,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","msanta","5","http://www.dslreports.com//forum/r30156128-Verizon-Fios-TV-signal-loss","2015-Jul-7 12:32 pm","POSTIVE","POSTIVE","This may sound a bit silly but I noticed that FIOS is offering 3D movies, I don't need a 3D TV to watch the movies? If I don't need a 3D TV, what kind of glasses should I get? Thanks in advance."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
45,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","fillyfloater","8","http://www.dslreports.com//forum/r30140822-STB-Do-I-really-need-the-STB","2015-Jul-7 2:00 am","NEGATIVE","POSTIVE","Hi, new here, within the past year (upgraded to quantum) I've had trouble with the upstairs TVs, thought it was the bad winter we had at first but figured out the signal wasn't making it there anymore (2 way splitter for those TVs upstairs) Can I use the existing splitters? I got a 4 way (-11dB) and (2) 2 way (-3.5dB) splitters from verizon. The fios box is in the basement in the front of my house (2000sqft, two floors, basement) I'd guess the line to the upstairs TVs are ~50ft.  Can it be done with these splitters? Do I need new lines (individual ones for each TV?) The modem/wifi is on the second floor, middle of house, along with the 60' TV in the living room and my daughters 32' TV on same floor/area. Upstairs TVs 46' and 32' only work if they are connected directly (no splitter) so now only one works w fios. Hopefully I didn't confuse you. The TVs/modem on the first floor have always worked fine. Just recently the upstairs one (furthest away from the fios box doesn't)"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
46,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","haresear","31","http://www.dslreports.com//forum/r30151754-VOD-Sound","2015-Jun-28 9:18 pm","NEUTRAL","POSTIVE","I have FIOS internet + local TV + HBO bundle, but I almost never use the STB because I have OTA TV for local channels, and I use HBOGO to watch HBO programs. I am wondering if I can just return the STB and save the rental cost without disrupting my internet/TV bundle deal? Anyone ever do this successfully?  Is the STB ever needed for diagnostics or troubleshooting?"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
47,"Forums>US Telco Support>Verizon>Verizon FiOS TV","</h1","hitmehhh","10","http://www.dslreports.com//forum/r30125949-No-data-connectivity","2015-Jul-4 12:50 pm","POSTIVE","POSTIVE","When I tried to view VOD free movie there was background sound but no voices when people spoke."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
