Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Title Mood, Comments Mood,Comment
Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
11,"Forums>US Cable Support>Comcast Cable TV>[Content] Guide change with lost channels","</TD","gaforces","9","http://www.dslreports.com//forum/r30148122-Content-Weather-Channel-no-longer-in-HD-in-Atlanta","2015-Jul-11 9:18 pm","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
12,"Forums>US Cable Support>Comcast Cable TV>[Content] Weather Channel no longer in HD in Atlanta","</TD","GTFan","11","http://www.dslreports.com//forum/r30169555-X1-X2-Channel-listings-incorrect","2015-Jul-2 10:38 am","NEUTRAL","POSTIVE","Does anyone know why TWC HD channel is no longer HD in Atlanta on Comcast?  From what I've heard there's a technical issue but it's been way over a month now that they're showing widescreen SD on the HD channel instead.  They do have an old SD channel also and have broadcast in HD here for years now until this recent issue."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
13,"Forums>US Cable Support>Comcast Cable TV>[X1-X2] Channel listings incorrect","</TD","mikedz4","5","http://www.dslreports.com//forum/r30170440-Content-NFL-Network","2015-Jul-13 6:39 pm","POSTIVE","POSTIVE","Who do I contact to get the TV listings updated?  Jamboree in the hills is Thursday through Sunday and it is being aired on wtov9 but all of my boxes still show regular programming.How can I get this fixed?"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
14,"Forums>US Cable Support>Comcast Cable TV>[Content] NFL Network","</TD"," </p","2","http://www.dslreports.com//forum/r30167572-Comcast-Equip-I-finally-got-my-TV-guid-added-into-both-of-my-HD-uDTA-M","2015-Jul-14 7:24 am","POSTIVE","POSTIVE","Its time for another football season, and another season of not having NFL Network and NFL Redzone to view online, tablet, smartphone, etc.  Does Comcast have any plans to finally do this for the 2015 NFL season?"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
15,"Forums>US Cable Support>Comcast Cable TV>[Comcast Equip] I finally got my TV guid added into both of my HD-uDTA-M","</TD","floydb1982","5","http://www.dslreports.com//forum/r30111370-Content-comcast-is-inserting-Ads-when-you-change-channels","2015-Jul-12 9:02 pm","POSTIVE","POSTIVE","I am grateful Comcast that you have finally brought the much needed TV guide to my HD-uDTA-M in my area. It is now more than easer to switch from the SD broadcast to the same thing that is broadcasting in HD witch the click of OK from my remote. Thank you so much Comcast you have made watching TV so much easer for me. Keep up the great work you do for people."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
16,"Forums>US Cable Support>Comcast Cable TV>[Content] comcast is inserting Ads when you change channels?","</TD"," </p","31","http://www.dslreports.com//forum/r30164951-Comcast-Equip-Comcast-xfinity-eliminating-HD-channel-numbers-in-3-digits","2015-Jun-13 12:12 am","NEGATIVE","POSTIVE","I started seeing this, or noticing it, over the past few months. If I haven't watched a channel for a while, 30-60 mins, when I change to it, I will ALWAYS see Ads. The beginning of the Ad block a solid 3-4 or more minutes. Has anyone else seen this? I read a post from October 2013 from someone in FL. he was shot down for the most part but it is happening. I'm am so tired of Ads, I rarely watch a show that I've not recorded. And the iPad phone browsing, even worse. This amount of advertising has to be more annoying than profitably, well I'm guessing they don't care if it annoys. "Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
17,"Forums>US Cable Support>Comcast Cable TV>[Comcast Equip] Comcast / xfinity eliminating HD channel numbers in 3 digits?","</TD","Ken_H","25","http://www.dslreports.com//forum/r30166282-Content-Why-doesn-t-the-DTA-carry-all-the-channels","2015-Jul-11 1:22 am","POSTIVE","POSTIVE","I was talking with Comcast technical support a few days ago, helping a friend with an authorization problem, and two different support people told me the 3 digit channel numbers (100-999) for HD channels were going to stop working very soon, and to get the HD channels you would have to tune to a 4 digit number. This was going to be the case for standard HD boxes and HD-DTA's. The location is in a suburb of Detroit.Back a few years ago, I had a connection at Comcast that originally gave me the news that they would be reorganizing the channels between 100 & 999, and then also adding 1000 to those for HD. Not having done less than 1000 reorg, at least as yet, it looks like the solution now is to simply duplicate the all HD channels over 1000 (already done) and eliminate the 3 digit HD channels.From the 1000+ lineups I've seen across the country, they all appear to have the same channels on the same numbers, e.g:1070 HSN1105 FOX News1204 A&E1305 Lifetime1405 MTV1507 Sprout1605 ESPN1705 NFL Network1806 AMC1910 HBOThis pretty much aligns with the info from years ago:- 1000's: Locals, shopping- 1100's: News, government, weather- 1200's & 1300's: General entertainment and lifestyle cable channels- 1400's: Music channels- 1500's: Kids and religious channels- 1600's & 1700's: Sports channels- 1800's: Movie channels and PPV- 1900's: Premium channelsHas anyone else heard about eliminating the 3 digit HD channel numbers?"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
18,"Forums>US Cable Support>Comcast Cable TV>[Content] Why doesn't the DTA carry all the channels?","</TD","pclover","10","http://www.dslreports.com//forum/r30162298-Cancel-Keeping-a-better-rate-strategy","2015-Jul-11 11:17 pm","POSTIVE","POSTIVE","So this is a simple question. Is it a technical reason or a Comcast policy reason due to lost revenue?"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
19,"Forums>US Cable Support>Comcast Cable TV>[Cancel] Keeping a better rate / strategy?","</TD","joetaxpayer","6","http://www.dslreports.com//forum/r30106113-Comcast-Equip-Guide-For-DTA-Remote","2015-Jul-9 6:53 pm","POSTIVE","POSTIVE","My bill is now $165. This is for the Digital Starter (no premium channels) Voice, and Internet. One DTA, and 3 cable cards.Verizon triple is $80/mo, and I expect an extra $15 for the 3 cards. So about $100 for 2 yr commitment, and a $350 rebate gift card. It seems to me that competition would make the cost between these two choices a lot closer. The only reason I hesitate to just flip the switch is the pain to set up new email accounts. (If I had any words of wisdom for young people it would be to never set up email tied to your provider.)So my question is this - When I call Comcast, are they going to offer a compromise? The extra $800/yr is enough to just suck it up and move email addresses over the next month or so. "Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
20,"Forums>US Cable Support>Comcast Cable TV>[Comcast Equip] Guide For DTA Remote","</TD","deke40","23","http://www.dslreports.com//forum/r30165884-Content-ProgDVB-and-Avermedia-channel-scan-options","2015-Jun-10 6:44 pm","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
21,"Forums>US Cable Support>Comcast Cable TV>[Content] ProgDVB and Avermedia channel scan options.","</TD","ctceo","3","http://www.dslreports.com//forum/r29382868-Comcast-Equip-Will-there-ever-be-one-comcast","2015-Jul-11 6:30 pm","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
22,"Forums>US Cable Support>Comcast Cable TV>[Comcast Equip] Will there ever be one comcast ?","</TD","DaveDude","31","http://www.dslreports.com//forum/r30164200-X1-X2-Want-X-1-X-2-capability-but-OT-want-recordings-independent","2014-Jul-11 4:52 pm","NEGATIVE","POSTIVE","In NJ we have 3 comcasts maybe more, But if i visit an office 1 mile from work. There boxes don't work on my system in Hillsborough. The same goes for Comcast of Mercer. Why cant comcast get its act together and have one unified system ? Never mind channel numbers that is also to great a task for them . "Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
23,"Forums>US Cable Support>Comcast Cable TV>[X1-X2] Want X-1/X-2 capability but OT want recordings independent","</TD","DaveUSNret","8","http://www.dslreports.com//forum/r30156655-Video-Why-is-the-picture-so-small-with-the-HD-DTA","2015-Jul-10 4:46 pm","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
24,"Forums>US Cable Support>Comcast Cable TV>[Video] Why is the picture so small with the HD DTA","</TD","srtdodge05","15","http://www.dslreports.com//forum/r30090156-Cust-Svc-PA-residents-class-action-deadline-nearing","2015-Jul-7 11:23 am","POSTIVE","POSTIVE","I have 3 HD DTA's and the picture is so small. Its in the middle of the screen with back boarder all the way around it. I try to make it bigger with the Ratio button on my tv remote but it cuts some of the picture off or it doesnt make a difference. "Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
25,"Forums>US Cable Support>Comcast Cable TV>[Cust Svc] PA residents:  class action deadline nearing","</TD","FureverFurry","4","http://www.dslreports.com//forum/r30163275-Content-August-Channel-Changes-Comcast-Seattle","2015-Jun-2 1:34 pm","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
26,"Forums>US Cable Support>Comcast Cable TV>[Content] August Channel Changes - Comcast Seattle","</TD","JeepMatt","2","http://www.dslreports.com//forum/r30155117-X1-X2-Moving-to-a-Comcast-only-area","2015-Jul-10 9:45 am","NEGATIVE","POSTIVE","Just some minor moves...I actually find it interesting how often there seems to be swaps in and out of Latino stations...Effective 7/16/15 Cinema Dinamita will be replacing GranCine on channel 758 in the Latino Tier. Cinema Dinamita isa Spanish-language Mexican movie Channel featuring avariety of popular Mexican films.Effective 9/10/15 NBC Universo (ch 603 and ch 735) will bechanging its programming feed from the East Coast feed to theWest Coast Feed. Please note this change will affect DVRrecordings and parental control settings. Please make sure youreset your DVR recordings for any of the impacted channelsabove. "Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
27,"Forums>US Cable Support>Comcast Cable TV>[X1-X2] Moving to a Comcast-only area...","</TD","YankeeFan","12","http://www.dslreports.com//forum/r30155119-X1-X2-Xfinitiy-Box-Remote-and-Xbox-One-issues","2015-Jul-6 4:00 pm","POSTIVE","POSTIVE","I am currently a Cablevision subscriber moving to a Comcast area :-(I have Cablevision's multi-room DVR that allows recording of up to 15 simultaneous shows and has 75 hrs of HD capacity.  Can anyone here please explain to me what the best option for something similar with Comcast is?  I know they have an X1 DVR but I'm not sure if it has an internal hard drive or if it is 'on the cloud' or what the max # of tuners it has?  Any info can be helpful.  Also, I've read that TiVo might be an option with Comcast.  Any thoughts?  Thanks."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
28,"Forums>US Cable Support>Comcast Cable TV>[X1-X2] Xfinitiy Box, Remote and Xbox One issues","</TD","MrSmoofy","11","http://www.dslreports.com//forum/r30151939-VOD-DCT700-suddenly-no-VOD-whatsoever","2015-Jul-6 4:01 pm","NEGATIVE","POSTIVE","We have had Comcast out several times to replace wiring, boxes, remotes and power supplies but they don't seem to have clue what's going on.First off the power button with the blue ring that doesn't do anything.  Why can the box not be turned on and off this seems silly.  Their support told us that the boxes are always on and you don't need to turn them off.Well that's fine if they worked all the time I find myself having to unplug it about once a week because it either won't change chanels or there is no sound.Second is the remote. Works about 20% of the time.  Pressing the buttons sometimes you see the green ligth indicates it got a signel but most of the time you don't.Sometimes you press one button and something else entirly happens like maybe up arrow is pressed and instead you get #2 pressed.Sometimes your trying to use the arrows and the box just turns offUsing the Xbox One either voice control or using the Xbox controller to change channels the single is sent to the Cabel Box but say if it's trying to send 422 it will end up sending 4442222 or something crazy.Any ideas what's going on here with this crazy thing?"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
29,"Forums>US Cable Support>Comcast Cable TV>[VOD] DCT700-suddenly no VOD whatsoever","</TD","FureverFurry","12","http://www.dslreports.com//forum/r30153239-Video-switching-to-comcast-internet-and-they-talked-tv","2015-Jul-4 2:58 pm","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
30,"Forums>US Cable Support>Comcast Cable TV>[Video] switching to comcast internet and they talked tv","</TD","sparks","6","http://www.dslreports.com//forum/r30148252-Connection-Running-a-splitter-from-outside","2015-Jul-5 4:38 pm","NEGATIVE","POSTIVE","Is comcast picture 1080 P I or ?Everyone that HAD comcast said the pic was the worse of anything they have owned.I can't say because I have not seen comcast since 480 days.I am only thinking of getting the 45 service with the $10 hd rip (I know they all do it)1 or 2 tv's I don't know, what about eq?like uverse but it says $49.99 yes but to see it cost extra   LOL"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
31,"Forums>US Cable Support>Comcast Cable TV>[Connection] Running a splitter from outside","</TD","Lennonism","4","http://www.dslreports.com//forum/r30132195-Comcast-Equip-comcast-calling-every-day-to-force-upgrade","2015-Jul-2 11:33 am","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
32,"Forums>US Cable Support>Comcast Cable TV>[Comcast Equip] comcast calling every day to force upgrade","</TD","luckydriver","21","http://www.dslreports.com//forum/r30146518-OnDemand-On-Demand-not-working-post-your-location-and-when-the-outage","2015-Jun-24 10:58 am","NEGATIVE","POSTIVE","my friend gets calls literally every day now to upgrade her service. they tell her its free and easy self install. I haven't gone over yet to see what boxes she has or what modem she has but if there 'something' going on that she literally will not get service if she doesn't do this?she has the triple play, no HD no DVR"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
33,"Forums>US Cable Support>Comcast Cable TV>[OnDemand] On Demand not working - post your location and when the outage","</TD"," </p","8","http://www.dslreports.com//forum/r30144396-Comcast-Equip-motorola-rng150n","2015-Jul-1 2:00 pm","NEUTRAL","POSTIVE","Sacramento - Saturday June 27thMy internet is also not operating at full 'blast' speeds. I'm lucky to get 20 megabits download."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
34,"Forums>US Cable Support>Comcast Cable TV>[Comcast Equip] motorola rng150n","</TD"," </p","3","http://www.dslreports.com//forum/r30141385-Content-what-is-the-Difference-between-basic-2-and-digital-economy","2015-Jun-30 3:33 pm","NEGATIVE","POSTIVE","is there a way to see the diagnostics on this box.power off and hit menu seems to only show user settings?"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
35,"Forums>US Cable Support>Comcast Cable TV>[Content] what is the Difference between basic 2 and digital economy","</TD","nonamesleft","3","http://www.dslreports.com//forum/r30141856-topic-move-Problems-connecting-TV-with-NetFlix","2015-Jun-29 9:43 am","NEUTRAL","POSTIVE","I have the comcast products & services price list,  and they list basic 2, but there are no basic 2 channels listed on the channel line up.  There are channels listed for digital economy though.so What is the difference between basic 2 and digital economy?"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
36,"Forums>US Cable Support>Comcast Cable TV>(topic move) Problems connecting TV with NetFlix","</TD"," </p","2","http://www.dslreports.com//forum/r30140561-topic-move-Double-Play-Packages","2015-Jun-29 1:40 pm","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
37,"Forums>US Cable Support>Comcast Cable TV>(topic move) Double Play Packages","</TD"," </p","2","http://www.dslreports.com//forum/r30134412-Comcast-Equip-Can-no-longer-watch-DVR-recordings-away-from-home","2015-Jun-28 5:29 pm","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
38,"Forums>US Cable Support>Comcast Cable TV>[Comcast Equip] Can no longer watch DVR recordings away from home","</TD","Robotics","5","http://www.dslreports.com//forum/r30124780-Install-Terrible-install","2015-Jun-25 10:07 am","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
39,"Forums>US Cable Support>Comcast Cable TV>[Install] Terrible install","</TD","nickknox","9","http://www.dslreports.com//forum/r30132752-Praise-Loathe-to-admit-it-but-PRAISE-for-a-CSR","2015-Jun-19 7:10 pm","NEUTRAL","POSTIVE","comcast guy shows up to do a 4 room install, asks me where I would like the living room and master bedroom jacks.  He drills 2 holes through the front of my house destroys 2 pieces of siding and runs the wire down the front of the house which is the first thing you notice when you pull in the driveway.  The worst part is the cable jacks are under a window so they are completely useless.  He put the main box on the side of the house putting 2 more holes in the vinyl which I now have to replace.  "Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
40,"Forums>US Cable Support>Comcast Cable TV>[Praise] Loathe to admit it but - PRAISE for a CSR","</TD","FureverFurry","4","http://www.dslreports.com//forum/r30130114-Install-Comcast-won-t-install","2015-Jun-24 2:44 pm","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
41,"Forums>US Cable Support>Comcast Cable TV>[Install] Comcast won't install...","</TD"," </p","10","http://www.dslreports.com//forum/r30110098-Video-MPEG-4-question","2015-Jun-23 9:54 am","POSTIVE","POSTIVE","Hey everybody,So yesterday a tech came out to the house to install the X1 boxes etc, turns out, we don't have a ground rod, so isn't allowed to work on it, saying it was 'contractor rules'.He was also saying I would need to rewire the house with coax...So here I am with a modem that keeps getting t3 timeouts, and shuts off once an hour, and only 1 working tv out of 3.The issue I'm having is the box that contains the first splitter(s) is on the opposite side of the house that the modem and 2 other TV are in (approximately 150ft), is there anything I need to know or any equipment I need to make this signal work right?Thanks."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
42,"Forums>US Cable Support>Comcast Cable TV>[Video] MPEG-4 question","</TD","kb1","18","http://www.dslreports.com//forum/r30132670-X1-X2-Quirky-X1-DVR-issues","2015-Jun-12 1:21 pm","NEGATIVE","POSTIVE","When Comcast goes to MPEG-4 for there HD video can someone tell mehow much more recordings you will get with there X1 500GB DVR recordingonly HD.I have read that MPEG-4 takes up less space and is better quality.Would it be almost double, like having a 1 TB drive?"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
43,"Forums>US Cable Support>Comcast Cable TV>[X1-X2] Quirky X1 DVR issues","</TD","psujim","5","http://www.dslreports.com//forum/r30132973-NEWS-Source-Comcast-Will-Soon-Offer-EA-Games-Via-X1-Cable-Set-Top","2015-Jun-24 2:06 pm","NEGATIVE","POSTIVE","Anyone else experiencing X1 DVR quirks? Two I've noticed recently:1) I had 30 series recordings set. I added a 31st and it was added and put at the top of Series Priority but never scheduled any recordings. When I removed another series recording, it scheduled. Is there a cap now? I've been over 30 before.2) Some of my series recordings for shows on cable are not scheduling new episodes to record. No settings were changed and it used to work fine, but now I am having to go in and set manual recordings. "Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
44,"Forums>US Cable Support>Comcast Cable TV>[NEWS] Source: Comcast Will Soon Offer EA Games Via X1 Cable Set Top","</TD"," </p","2","http://www.dslreports.com//forum/r29502389-X1-X2-XR5v3-remote-is-up-for-sale-on-comcasts-website","2015-Jun-24 4:32 pm","NEUTRAL","POSTIVE"," - posted on the home page"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
45,"Forums>US Cable Support>Comcast Cable TV>[X1-X2] XR5v3 remote is up for sale on comcasts website","</TD","joejoejeo","31","http://www.dslreports.com//forum/r30128042-OnDemand-Anyone-else-without-OnDemand-in-west-Michigan","2014-Aug-31 9:57 pm","POSTIVE","POSTIVE"," and cost $19.99 without shipping. Tax is only applicable to orders shipped to California, Colorado, Illinois, Kentucky, New Jersey, New York, Ohio, and Virginia."Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
46,"Forums>US Cable Support>Comcast Cable TV>[OnDemand] Anyone else without OnDemand in west Michigan ?","</TD","FureverFurry","4","http://www.dslreports.com//forum/r30092332-Price-can-you-change-anything-without-violating-2-years-agreement","2015-Jun-22 10:20 am","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
47,"Forums>US Cable Support>Comcast Cable TV>[Price] can you change 'anything' without violating 2 years agreement","</TD","luckydriver","11","http://www.dslreports.com//forum/r30126616-Rant-Xfinity-Go-app-blows","2015-Jun-3 1:33 pm","POSTIVE","POSTIVE","i know a single mom that had her bf walk out on her and now she is strapped for cash. she told me she called Comcast and they told her that her 2nd box is 2.99 and if she wanted to get rid of it, she had to drive 30 min away to the local office. ok fine.  also she asked about getting rid of HD to save money and they said she cannot because she would violate her 2 year  deal. she also has DVR I think.so can anything be done to lower her bill or is she really having to decide between the proverbial cable and food bills? "Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
48,"Forums>US Cable Support>Comcast Cable TV>[Rant] Xfinity Go app blows","</TD"," </p","5","http://www.dslreports.com//forum/r30126751-topic-move-Comcast-X1-Install-modem-resets-sporadically","2015-Jun-21 9:12 am","NEGATIVE","POSTIVE","Why is this app so bad?    I try to download a movie and it takes all day..., even over my 150MB home Comcast connection.   Also, you can't change to another app for more than a minute before it pauses the download.....  Meaning that you can't use your device for anything else while downloading,   Crap app Comcast "Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
49,"Forums>US Cable Support>Comcast Cable TV>(topic move) Comcast X1 Install - modem resets sporadically","</TD"," </p","2","http://www.dslreports.com//forum/r30055789-X1-X2-My-X1-Installation-Experience-That-Went-Wrong-From-The-Start","2015-Jun-21 11:34 am","NEUTRAL","POSTIVE","stated reason was: Not a TV issue"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
50,"Forums>US Cable Support>Comcast Cable TV>[X1-X2] My X1 Installation Experience That Went Wrong From The Start","</TD","Robotics","30","http://www.dslreports.com//forum/r30125053-Ralph-Roberts-RIP","2015-May-14 8:30 am","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
51,"Forums>US Cable Support>Comcast Cable TV>Ralph Roberts RIP","</TD"," </p","3","http://www.dslreports.com//forum/r30118398-Audio-Need-a-remote-code-for-a-Samsung-sound-bar","2015-Jun-19 10:52 pm","POSTIVE","POSTIVE",""Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
52,"Forums>US Cable Support>Comcast Cable TV>[Audio] Need a remote code for a Samsung sound bar","</TD","haroldo","5","http://www.dslreports.com//forum/r30108836-Connection-Disconnected-Again","2015-Jun-16 9:17 pm","NEUTRAL","POSTIVE","Does anyone know where I can find the remote control code for the (red) xfinity remote control AUX button to control a Samsung sound bar EDIT (remove link)Alternatively, is there a way the ztinity remote can learn from the Samsung remote?Thanks!"Index,Forum,Title,AuthorName,TotalComments,NextLink,PostedTimeon,Comment
